place_id,nombre,lat,lng,direccion,tipos,match_denue,nombre_denue,razon_denue,actividad_denue,colonia_denue,fuzzy_score,distancia_m,es_informal,decision_fuente,opus_confianza,opus_razon
places/ChIJ-47SzMF5Vo8RtIKlHTijoGM,Vive Arbórea,21.0624343,-89.5289136,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJQYz-eGZ4Vo8Rjp9o_C9c2xg,Salomea Privada Residencial,21.0488433,-89.5234546,,"housing_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJM3fp-hF5Vo8Rs1q6CxdqYm0,Zendera Residencial,21.0491824,-89.52519269999999,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJFS4LtUt5Vo8RN9drA-HEcyI,Zensia Parque Residencial,21.065391800000004,-89.53158909999999,,"housing_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJixAhXch5Vo8RZOplAsgOLjQ,Residencial San Jerónimo,21.0561796,-89.5286526,,"night_club,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJs_svRUZ4Vo8RAHFaNrO1iI8,Privada Montealto,21.0594039,-89.5265697,,"service,point_of_interest,establishment",False,ONE LIFE GYM,,Centros de acondicionamiento físico del sector privado,CONKAL,40.0,68.9,True,opus,alta,Privada Montealto es fraccionamiento residencial; ONE LIFE GYM es gimnasio. Sin relación.
places/ChIJC0b0mBB5Vo8RXCCzKTWsHcU,Privada Canaria,21.0632621,-89.5372707,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJQQat3tZ5Vo8R-b4UzcwAMzs,Ya'ax-Beh Privada Residencial,21.0487133,-89.52223049999999,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ2eMpaSB5Vo8RSghRgcR94_s,Residencial Magnolia,21.0494785,-89.52734149999999,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJAzblKT55Vo8RS0CjlgjbXT0,Savara Residencial,21.0522439,-89.5215746,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ0WoHjUd4Vo8RPvHUnTgRU0M,Santa Cruz Privada Residencial,21.0591015,-89.5305638,,"housing_complex,lodging,service,point_of_interest,establishment",False,PINTURAS BEREL TEMOZON,ALPINA SA DE CV,Comercio al por menor de pintura,TEMOZON NORTE,54.54545454545454,118.1,True,opus,alta,"Santa Cruz Privada Residencial es fraccionamiento; Pinturas Berel es tienda de pintura. Sin relación, >100m."
places/ChIJB0osdp95Vo8RthQWoBV2O7o,Manere Residencial,21.0586664,-89.530114,,"housing_complex,service,point_of_interest,establishment",False,PINTURAS BEREL TEMOZON,ALPINA SA DE CV,Comercio al por menor de pintura,TEMOZON NORTE,50.0,120.9,True,opus,alta,"Manere Residencial es fraccionamiento; Pinturas Berel es tienda de pintura. Sin relación, >100m."
places/ChIJn0SgsJUKVo8RHmMxOo5RNCM,Cenote Noc Ac,21.0736714,-89.72098020000001,,"tourist_attraction,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJqd38de5zVo8RaLHcmRAJ1dc,Hacienda Santuario Noc-ac,21.0797237,-89.7180958,,"hotel,lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ3YSduNB5Vo8R6yvaaO1oA_U,"CONKAL, YUCATAN",21.079752,-89.7173356,,"store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJs9EnyQMLVo8RLZLKr2IjPz4,Hacienda Noc ac,21.0777003,-89.71404969999999,,"private_guest_room,lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJvcLrOAALVo8REbn05UKyd_4,Arbolada Ucú,21.0631982,-89.7411048,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJDQBz05MLVo8RiJIZsoJjF6Y,Aguada de Cheumán,21.0681165,-89.70899109999999,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJt375oMkKVo8RbdJ4AfC7_N8,Comisaría Cheuman,21.0668054,-89.706459,,"bus_stop,transit_stop,transit_station,transportation_service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJT9A8SM4LVo8Rj-ELCscHN40,"Noc-ac. ""K'íiwik Noc Ac"" Park",21.0800522,-89.71755499999999,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJPQK5AQALVo8RuhIRa_M2Oss,Quinta “Mary Pau”,21.0649238,-89.7031693,,"private_guest_room,lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJT0jakv4LVo8R0CACr--mRlc,Francisco sarabia,21.0803632,-89.71720669999999,,"educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ1yYOLKMLVo8RDZplzFn6ew0,CICI - CONSTRUCCION INDUSTRIAL Y COMERCIALIZADORA DE INSUMOS,21.0662391,-89.7078379,,"building_materials_store,point_of_interest,store,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJkW6MPAwLVo8RTTLV-Gim4Ts,Comisaría Ejidal de Noc-Ac,21.0788638,-89.71733069999999,,"local_government_office,government_office,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJF7VvEwALVo8RFYaqG2hEZkU,Casa Cocay,21.0642937,-89.7056822,,"point_of_interest,service,establishment",False,PRENDA MEX SUCURSAL 3374 YUC,FIRST CASH SA DE CV,Casas de empeño,FRANCISCO I MADERO,47.05882352941176,84.7,True,opus,alta,Casa Cocay parece ser restaurante/hotel boutique; Prenda Mex es casa de empeño. Giros y nombres distintos.
places/ChIJvW_YOzQLVo8RpCsr0N7w-UY,Iglesia Presbiteriana El Buen Sembrador,21.0770736,-89.7163058,,"church,place_of_worship,association_or_organization,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJx3R2NYkLVo8RdmngWCUtpxs,"Escuela primaria ""Manuel Hidalgo y Costilla""",21.067192499999997,-89.70668340000002,,"primary_school,school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJfaA0aQALVo8R-gAoXQrjrxE,Casa Quintal Ucán,21.067733,-89.70793789999999,,"garden,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ5927XrwKVo8RMaQEKYRuMHU,Tienda Bendición,21.0782871,-89.7159338,,"store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJK_6AsDELVo8Rw8qlWHEgPeQ,"Campo deportivo ""Tortuga embrocada""",21.080299999999998,-89.7180254,,"athletic_field,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJQ07KIBQLVo8RUd2qK_qfq8g,Preescolar Comunitario Miguel Hidalgo y Costilla,21.0674162,-89.7063024,,"preschool,child_care_agency,school,educational_institution,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ6TsChhp1Vo8R_uWF94qPES0,Cenote Chen-ha,21.0672203,-89.6914954,,"tourist_attraction,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ4Tw81Bp1Vo8RVIWUojU7e5U,Quinta Miyuc Merida,21.060689999999997,-89.6875205,,"hotel,lodging,event_venue,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJr3QQQTR1Vo8RJEcFG85-Mj4,CALFIN CAL HIDRATADA,21.0654741,-89.69708469999999,,"storage,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJvaIjjTx1Vo8Rw4BKNCARPZo,Predecon Planta Dzitya,21.0600626,-89.68520649999999,,"corporate_office,point_of_interest,establishment",True,PRODUCTOS ESTRUCTURALES DE CONCRETO,PRODUCTOS ESTRUCTURALES DE CONCRETO  SA DE CV,Fabricación de productos preesforzados de concreto,DZITYA,42.85714285714286,37.5,False,opus,alta,"Predecon = Productos Estructurales de Concreto (acrónimo). Ambos fabrican productos de concreto, misma colonia Dzitya, solo 37m de distancia. La razón social confirma el match."
places/ChIJMXim-ax1Vo8RekCJUK45dMs,Concretos Parma Mérida,21.0636914,-89.6892094,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJVR5MMTp1Vo8RoTkNOiY7YyE,Rowel De Mexico,21.062848199999998,-89.68913219999999,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJF_4Wj811Vo8RMlmcVvFUr9k,Asilo Mérida Health Care,21.061557300000004,-89.6902159,,"health,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJr_lgNbV1Vo8RKPf-dWjVhGw,Wasp Field,21.066301400000004,-89.69275359999999,,"playground,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJCaxNQ411Vo8R5gUl0qhW9no,Akaal Yoga Dzitya,21.0608876,-89.68811219999999,,"yoga_studio,sports_complex,fitness_center,gym,sports_school,health,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJq7D1eAB1Vo8RqOWypD_V9D8,"Villa ""Los Migueles""",21.058939,-89.693893,,"garden,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ10r04Ep1Vo8RtELBzdVwbkc,Fabrica Arte en Cantera,21.063336,-89.6892378,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJmeEppRN1Vo8RfCBG_PiVGLU,Hacienda San Antonio Hool,21.0657057,-89.6749921,,"hotel,lodging,event_venue,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJZ7AlZch1Vo8RAcx9U2D12_c,Residencial Habitare,21.072941,-89.670712,,"real_estate_agency,service,point_of_interest,establishment",False,LOVELY NAILS,,Salones y clínicas de belleza y peluquerías,LAS AMERICAS,41.666666666666664,137.5,True,opus,alta,"Residencial Habitare es fraccionamiento; Lovely Nails es salón de belleza. Sin relación, >130m."
places/ChIJTfK9kEN1Vo8RiKFxYg6dMkU,Humo pizzería,21.070677600000003,-89.6674884,,"pizza_restaurant,restaurant,food,point_of_interest,establishment",False,REPARACION DE ROPA,,Reparación y mantenimiento de otros artículos para el hogar y personales,LAS AMERICAS,43.47826086956522,114.4,True,opus,alta,Humo Pizzería es restaurante de pizza; Reparación de Ropa es taller de costura. Giros y nombres completamente distintos.
places/ChIJfcV3bgB1Vo8RXY4NUI-VMrg,Bodega Aurrerá Express Las Américas,21.0735356,-89.66723410000002,,"grocery_store,food_store,store,food,point_of_interest,establishment",False,LOS HUARACHES DE LAS AMERICAS,,Restaurantes con servicio de preparación de antojitos,LAS AMERICAS,65.21739130434783,148.3,True,opus,alta,"Bodega Aurrerá (supermercado) vs restaurante de antojitos, nombres y giros distintos, distancia >100m"
places/ChIJFZJ5Rgl1Vo8RbEd2MOLYiJI,Salón de Eventos Los Olivos Mérida,21.062354499999998,-89.6667903,,"event_venue,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJy4NU8nUIVhERYulevbjb7BE,Colegio Árcole,21.0653302,-89.67527520000002,,"school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJPzayhBZ1Vo8RDvkBD8uFsWQ,VETERINUM Hospital Veterinario 24 Horas,21.0690812,-89.6664442,,"veterinary_care,pet_care,point_of_interest,establishment",True,CENTRO MEDICOINTEGRAL CEMI,SERVICIOS HOSPITALARIOS VETERINARIOS DE YUCATAN,Servicios veterinarios para mascotas prestados por el sector privado,LAS AMERICAS,66.66666666666667,22.0,False,opus,alta,"Razón social menciona 'Servicios Hospitalarios Veterinarios de Yucatán', actividad es veterinaria, distancia 22m. VETERINUM es el nombre comercial del mismo hospital veterinario"
places/ChIJnzTzA0B1Vo8RcoV3Yx5bMfM,MITZA- PLANTA BLOCKERA,21.069870899999998,-89.6815464,,"building_materials_store,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ13_Aqhl1Vo8RwvNJJW-MG6Q,Campo Deportivo Dzityá,21.054775199999998,-89.67920579999999,,"athletic_field,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ_zErIqB1Vo8Rl4fmutnBZOk,Súper Akí Las Américas,21.069005999999998,-89.661763,,"supermarket,grocery_store,food_store,food,point_of_interest,store,establishment",True,AKI LAS AMERICAS,SUPER SAN FRANCISCO DE ASIS SA DE CV,Comercio al por menor en supermercados,LAS AMERICAS,87.5,49.2,False,fuzzy_directo,,
places/ChIJ5UWTqEJ1Vo8RygDG36EZPNM,OXXO Mandala MID,21.082974099999998,-89.6598724,,"convenience_store,cell_phone_store,gift_shop,travel_agency,food_store,home_goods_store,shipping_service,finance,food,transportation_service,point_of_interest,store,service,pet_care,establishment",True,OXXO SUC 5059R MANDALA MID,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,LAS AMERICAS II,100.0,16.1,False,fuzzy_directo,,
places/ChIJiXeXTM51Vo8RV-_87Q0r4MI,KANTERA DZITYA,21.063438299999998,-89.6504475,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJudhkVhx1Vo8R2F8tIRujJ-w,Las Américas Park,21.068808,-89.65404840000001,,"city_park,park,point_of_interest,establishment",False,ESCUELAS LARA DE TAEKWONDO,,Escuelas de deporte del sector privado,LAS AMERICAS,58.82352941176471,98.0,True,opus,alta,"Parque público vs escuela de taekwondo, tipos de establecimiento distintos"
places/ChIJXSgEdph1Vo8Rxj05n5Q0rFE,Absenta Pub,21.0698707,-89.65487979999999,,"irish_pub,pub,bar_and_grill,bar,restaurant,food,point_of_interest,establishment",True,RESTAURANTE BAR ABSENTA PUB,OPERADORA ABSENTA PUB LAS AMERICAS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,LAS AMERICAS,100.0,52.2,False,fuzzy_directo,,
places/ChIJu_rHw3Z1Vo8R_lsRHjeSC7w,Las americas,21.070697199999998,-89.6562818,,"point_of_interest,service,establishment",True,DENTALIUM LAS AMERICAS,,Consultorios dentales del sector privado,LAS AMERICAS,100.0,53.0,False,fuzzy_directo,,
places/ChIJlVF5Cfp1Vo8R4-BXtcTZjAo,Domino's Pizza,21.069314000000002,-89.6564135,,"pizza_restaurant,pizza_delivery,meal_takeaway,fast_food_restaurant,meal_delivery,food_delivery,restaurant,food,point_of_interest,establishment",False,FARMACIA DEL BAZAR FRACCIONAMIENTO LAS AMERICAS,MEDICAMENTOS POPULARES DEL BAZAR SA DE CV,Farmacias sin minisúper,LAS AMERICAS,50.0,30.9,True,opus,alta,"Domino's Pizza (cadena de pizzas) vs farmacia, nombres y giros completamente distintos"
places/ChIJJa-W6WV1Vo8RupiDDWIBSXI,Los Mariscos de Chichí Las Américas,21.0776613,-89.65930829999999,,"restaurant,food,point_of_interest,establishment",False,COLEGIO MERAKI,,Escuelas de educación preescolar del sector privado,LAS AMERICAS,54.54545454545454,67.7,True,opus,alta,"Marisquería vs colegio preescolar, nombres y giros completamente distintos"
places/ChIJ3b7yuZV1Vo8Rv4KYswoe-OA,Bella Roma,21.071756399999998,-89.64716229999999,,"italian_restaurant,pizza_restaurant,restaurant,food,point_of_interest,establishment",True,BELLA ROMA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,LAS AMERICAS,100.0,17.5,False,fuzzy_directo,,
places/ChIJ0QB2IGN1Vo8RU3O_IvmPYr4,Angry Angus,21.069266799999998,-89.6515471,,"restaurant,food,point_of_interest,establishment",True,ANGRY ANGUS,GRUPO EXPANSION BY RER SA,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",LAS AMERICAS,100.0,14.4,False,fuzzy_directo,,
places/ChIJjXPeG5V1Vo8R7z6ZbhBttkg,Groshi Express Las Américas,21.0782775,-89.6529044,,"japanese_restaurant,restaurant,food,point_of_interest,establishment",True,GROSHI EXPRESS,,Restaurantes de autoservicio,LAS AMERICAS,100.0,5.4,False,fuzzy_directo,,
places/ChIJnVRYibB1Vo8R3_wGqLi8IbU,Quinta Palmerales,21.056499799999997,-89.65080119999999,,"event_venue,point_of_interest,establishment",True,QUINTA PALMERALES,,Alquiler sin intermediación de salones para fiestas y convenciones,DZITYA POLIGONO CHUBURNA,100.0,66.7,False,fuzzy_directo,,
places/ChIJaa_frpt1Vo8Rr6VNiDUbThk,OXXO Monarca MID,21.077974599999997,-89.6562089,,"convenience_store,cell_phone_store,gift_shop,travel_agency,food_store,home_goods_store,shipping_service,finance,food,transportation_service,point_of_interest,store,service,pet_care,establishment",True,OXXO SUC 50MYQ MONARCA MID,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,LAS AMÉRICAS II,100.0,15.7,False,fuzzy_directo,,
places/ChIJY-ltGEp1Vo8R3au5ctNWnE8,Wendy's Mérida - Xcanatún,21.074465699999998,-89.634081,,"fast_food_restaurant,restaurant,food,point_of_interest,establishment",False,AKI XCANATUN,SUPER SAN FRANCISCO DE ASIS SA DE CV,Comercio al por menor en supermercados,XCANATUN,76.19047619047619,10.9,True,opus,alta,"Wendy's es cadena de hamburguesas, Aki Xcanatún es supermercado (Super San Francisco de Asís), giros distintos aunque estén cerca (11m, probablemente en misma plaza)"
places/ChIJW2agDMV1Vo8RqygFIc3fyH8,Campocielo Privada Residencial,21.0591431,-89.63809839999999,,"housing_complex,service,point_of_interest,establishment",False,MULTICAMPERS,COMERCIALIZADORA VERDE SA DE CV,"Alquiler de autobuses, minibuses y remolques sin chofer",DZITYA POLIGONO CHUBURNA,55.81395348837209,146.1,True,opus,alta,"Privada residencial vs empresa de alquiler de vehículos, tipos completamente distintos"
places/ChIJPdxRh9t1Vo8RRFyXOchXSKU,TecnoHotel Mérida Norte,21.0631335,-89.6321075,,"hotel,lodging,point_of_interest,establishment",True,TECNOHOTEL MERIDA NORTE,OPERADORA ITZAES SA DE CV,Hoteles sin otros servicios integrados,TEMOZON NORTE,95.65217391304348,44.3,False,fuzzy_directo,,
places/ChIJvSq3awB1Vo8R7QV1rh6X9_s,BYD Mérida,21.0682188,-89.63463929999999,,"car_dealer,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ34IP6st1Vo8RoZlpcrJP2sA,Mayan Hall Forum,21.050421399999998,-89.640911,,"event_venue,service,point_of_interest,establishment",True,FORUM MAYAN HALL,,Alquiler sin intermediación de salones para fiestas y convenciones,DZITYA POLIGONO CHUBURNA,100.0,55.6,False,fuzzy_directo,,
places/ChIJpdQfc2h1Vo8R8zPxo-tIvWM,Restaurante Marcelo,21.062422299999998,-89.6439627,,"restaurant,food,point_of_interest,establishment",True,RESTAURANTE MARCELO,,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",LAS AMERICAS,100.0,106.1,False,fuzzy_directo,,
places/ChIJsTSVX9B1Vo8RyMn3r9Iq8Gk,Hyundai,21.054568,-89.631603,,"car_dealer,store,point_of_interest,establishment",True,HYUNDAI FARRERA,FARRERA MOTORS DEL SURESTE SA DE CV,Comercio al por menor de automóviles y camionetas nuevos,CHUBURNA DE HIDALGO,100.0,21.9,False,fuzzy_directo,,
places/ChIJvTz1RPd1Vo8RbmBcTzkPkn4,Súper Akí Xcanatún,21.0742399,-89.6331502,,"supermarket,grocery_store,food_store,food,store,point_of_interest,establishment",True,AKI XCANATUN,SUPER SAN FRANCISCO DE ASIS SA DE CV,Comercio al por menor en supermercados,XCANATUN,83.33333333333334,110.6,False,opus,alta,"Súper Akí es nombre comercial de Super San Francisco de Asís SA de CV, mismo giro (supermercado), misma colonia Xcanatún. Distancia 111m es algo alta pero se explica por tamaño del establecimiento"
places/ChIJ130EB7B1Vo8RG9bMswO3uKQ,Real Desire Motel,21.055343999999998,-89.6309878,,"motel,lodging,point_of_interest,establishment",True,MOTEL DESEO REAL,INMOBILIARIA DEL RECINTO SA DE CV,Moteles,TEMOZON NORTE,90.9090909090909,31.3,False,fuzzy_directo,,
places/ChIJjwTAid51Vo8Rz7lFKRWnVmM,Privada Amidanah,21.0667691,-89.6295209,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJTeAWdrh1Vo8RhjsA4443AMc,Residencial Xotic,21.0597399,-89.6440444,,"condominium_complex,service,point_of_interest,establishment",False,POKESHITO,GHOSTCOOKINGCOMPANY SC DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,LAS AMERICAS,46.15384615384615,137.0,True,opus,alta,"Residencial (fraccionamiento) vs restaurante, tipos completamente distintos, distancia >100m"
places/ChIJeQemNFNxVo8RRfLdqiuuHc4,"Hacienda Xcanatun, Angsana Heritage Collection",21.0753256,-89.6282039,,"hotel,lodging,point_of_interest,establishment",True,HACIENDA XCANATUN,OPERADORA HOTELERA HXA SA,Hoteles con otros servicios integrados,XCANATUN,100.0,60.6,False,fuzzy_directo,,
places/ChIJHzO3nHF2Vo8RqJz4uNe0VyE,La Libertad Temozón | Desayunos & Brunch Mérida Yucatán,21.0627232,-89.6178712,,"breakfast_restaurant,cafeteria,restaurant,point_of_interest,food,establishment",True,LA LIBERTAD,LA LIBERTAD SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,TEMOZON NORTE,100.0,18.2,False,fuzzy_directo,,
places/ChIJIX4xn2x3Vo8R0B6S-2FXCvg,"Te Extraño, Extraño - Temozón",21.0501994,-89.6186841,,"restaurant,point_of_interest,food,establishment",True,TE EXTRAÑO EXTRAÑO,GRUPO CIELO SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,TEMOZON NORTE,100.0,53.2,False,fuzzy_directo,,
places/ChIJ_____2t2Vo8Rgp-aBF8ap9I,Monné,21.054325799999997,-89.6138792,,"apartment_building,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJVVRFKXB2Vo8RfJfD1QN8dJw,Instituto Arrayanes,21.060007,-89.6157836,,"primary_school,secondary_school,school,point_of_interest,educational_institution,establishment",True,INSTITUTO ARRAYANES,INSTITUTO DE MEXICO PARA LA EDUCACION AC,Escuelas del sector privado que combinan diversos niveles de educación,TEMOZON NORTE,100.0,46.8,False,fuzzy_directo,,
places/ChIJwQg5-352Vo8RvfGfCiUxvms,DrawInk PrintCenter,21.0493089,-89.6224335,,"point_of_interest,service,establishment",True,DRAWINK PRINTCENTER,,Impresión de formas continuas y otros impresos,TEMOZON NORTE,100.0,26.5,False,fuzzy_directo,,
places/ChIJoxhXTJp3Vo8RL_sExxojujc,Privada Las Fincas.,21.066064200000003,-89.60283109999999,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJKcidch53Vo8RA2bOJuxWrQQ,LUA DEPARTAMENTOS,21.067135099999998,-89.5971577,,"apartment_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJO86qqep3Vo8RBgyyd9FH17A,RESIDENCIAL SAO,21.0674048,-89.5964334,,"housing_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ6xAR4Zp3Vo8RLC-fgH9zrm4,Unidad de Uso Común Educación Media Superior,21.0623176,-89.61075579999999,,"educational_institution,point_of_interest,establishment",True,UNIDAD DE USO COMUN,SECRETARIA DE EDUCACION DEL GOBIERNO DE YUCATAN ,Otros servicios educativos proporcionados por el sector público,TEMOZON NORTE,94.73684210526316,22.9,False,fuzzy_directo,,
places/ChIJ1aec3Wh2Vo8R07VK8YV1fkg,Solasta Privada Residencial,21.059217900000004,-89.61022410000001,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJhfIYuU92Vo8RSMD3n4X9vqQ,Sports World Cabo Norte,21.0587685,-89.5952635,,"gym,sports_activity_location,health,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJJ_4HMgB3Vo8RliD7SRatEfU,AMADA MIA BISTRO CAFÉ TEMOZÓN,21.054252599999998,-89.6133844,,"family_restaurant,restaurant,food,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJY6K6bVp2Vo8R5V-ySRn1wtE,Manantiales de Cocoyoles,21.053257,-89.5976036,,"service,point_of_interest,establishment",False,MERIDENTAL MEDICO DENTAL,MERIDENTAL SA DE CV,Consultorios dentales del sector privado,SANTA GERTRUDIZ COPO,52.63157894736843,140.4,True,opus,alta,"Manantiales de Cocoyoles es un fraccionamiento residencial, no un consultorio dental. Nombres completamente distintos y distancia >100m."
places/ChIJzRuTnXl3Vo8R3zedtrJX-b0,Arietta,21.0566957,-89.5909915,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ8y4GZUF3Vo8RW9SgDa1Um04,Soluna,21.074853599999997,-89.5876445,,"housing_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJM5Pcs0t3Vo8R1ktNKikKAIY,"Cabo Norte, Circuito Boreta",21.057012,-89.59012,,"housing_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJZyFcOHZ3Vo8R_7h-hxRZI74,Corazon de Tierra,21.0734638,-89.6016921,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ0y5uVlZ2Vo8R05JUtft9DCs,Algarrobos 64,21.051262899999998,-89.5937939,,"apartment_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJtUsIbFB2Vo8RB_qdUqeDf7A,Cinépolis La Isla Mérida (C272),21.056972,-89.59610239999999,,"movie_theater,point_of_interest,establishment",False,ZARA HOME LA ISLA MERIDA,ZARA HOME MEXICO SA DE CV,Comercio al por menor de blancos,TEMOZON NORTE,62.5,93.9,True,opus,alta,"Cinépolis es un cine, Zara Home es tienda de blancos. Están en el mismo centro comercial La Isla pero son establecimientos distintos."
places/ChIJk5kfoBB3Vo8RF_qCGegiTtw,Privada Botánico,21.066342,-89.5509893,,"service,point_of_interest,establishment",False,CAFETERIA CAFE MIO,,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",VEGA DEL MAYAB,50.0,80.1,True,opus,alta,"Privada Botánico es un fraccionamiento residencial, no una cafetería. Nombres sin relación."
places/ChIJqSrkq6l3Vo8RSlbDAivuqCI,IDILIA Mérida,21.0684179,-89.5534399,,"real_estate_agency,service,point_of_interest,establishment",True,OFICINA VENTAS CONKAL,VIVO CONSTRUCCION SA DE CV,Edificación de vivienda unifamiliar,COL. VEGA DEL MAYAB ENTRE 27 Y 25B,38.46153846153846,14.7,False,opus,media,"IDILIA Mérida es un desarrollo residencial y la oficina de ventas de VIVO CONSTRUCCION en Vega del Mayab a solo 15m podría ser la caseta de ventas del mismo desarrollo o uno adyacente. Sin embargo, las marcas difieren (IDILIA vs VIVO), confianza media."
