place_id,nombre,lat,lng,direccion,tipos,match_denue,nombre_denue,razon_denue,actividad_denue,colonia_denue,fuzzy_score,distancia_m,es_informal,decision_fuente,opus_confianza,opus_razon,colonia_geo,cp_geo,tipo_colonia
places/ChIJT9A8SM4LVo8Rj-ELCscHN40,"Noc-ac. ""K'íiwik Noc Ac"" Park",21.0800522,-89.71755499999999,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJPQK5AQALVo8RuhIRa_M2Oss,Quinta “Mary Pau”,21.0649238,-89.7031693,,"private_guest_room,lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJT0jakv4LVo8R0CACr--mRlc,Francisco sarabia,21.0803632,-89.71720669999999,,"educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJ1yYOLKMLVo8RDZplzFn6ew0,CICI - CONSTRUCCION INDUSTRIAL Y COMERCIALIZADORA DE INSUMOS,21.0662391,-89.7078379,,"building_materials_store,point_of_interest,store,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJkW6MPAwLVo8RTTLV-Gim4Ts,Comisaría Ejidal de Noc-Ac,21.0788638,-89.71733069999999,,"local_government_office,government_office,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJF7VvEwALVo8RFYaqG2hEZkU,Casa Cocay,21.0642937,-89.7056822,,"point_of_interest,service,establishment",False,PRENDA MEX SUCURSAL 3374 YUC,FIRST CASH SA DE CV,Casas de empeño,FRANCISCO I MADERO,47.05882352941176,84.7,True,opus,alta,Casa Cocay parece ser restaurante/hotel boutique; Prenda Mex es casa de empeño. Giros y nombres distintos.,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJvW_YOzQLVo8RpCsr0N7w-UY,Iglesia Presbiteriana El Buen Sembrador,21.0770736,-89.7163058,,"church,place_of_worship,association_or_organization,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJx3R2NYkLVo8RdmngWCUtpxs,"Escuela primaria ""Manuel Hidalgo y Costilla""",21.067192499999997,-89.70668340000002,,"primary_school,school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJfaA0aQALVo8R-gAoXQrjrxE,Casa Quintal Ucán,21.067733,-89.70793789999999,,"garden,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJ5927XrwKVo8RMaQEKYRuMHU,Tienda Bendición,21.0782871,-89.7159338,,"store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJK_6AsDELVo8Rw8qlWHEgPeQ,"Campo deportivo ""Tortuga embrocada""",21.080299999999998,-89.7180254,,"athletic_field,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJQ07KIBQLVo8RUd2qK_qfq8g,Preescolar Comunitario Miguel Hidalgo y Costilla,21.0674162,-89.7063024,,"preschool,child_care_agency,school,educational_institution,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Cheumán / Cosgaya / Kikteil (+1 más),97303,
places/ChIJ6TsChhp1Vo8R_uWF94qPES0,Cenote Chen-ha,21.0672203,-89.6914954,,"tourist_attraction,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJ4Tw81Bp1Vo8RVIWUojU7e5U,Quinta Miyuc Merida,21.060689999999997,-89.6875205,,"hotel,lodging,event_venue,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJr3QQQTR1Vo8RJEcFG85-Mj4,CALFIN CAL HIDRATADA,21.0654741,-89.69708469999999,,"storage,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJMXim-ax1Vo8RekCJUK45dMs,Concretos Parma Mérida,21.0636914,-89.6892094,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJVR5MMTp1Vo8RoTkNOiY7YyE,Rowel De Mexico,21.062848199999998,-89.68913219999999,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJF_4Wj811Vo8RMlmcVvFUr9k,Asilo Mérida Health Care,21.061557300000004,-89.6902159,,"health,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJr_lgNbV1Vo8RKPf-dWjVhGw,Wasp Field,21.066301400000004,-89.69275359999999,,"playground,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJCaxNQ411Vo8R5gUl0qhW9no,Akaal Yoga Dzitya,21.0608876,-89.68811219999999,,"yoga_studio,sports_complex,fitness_center,gym,sports_school,health,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJq7D1eAB1Vo8RqOWypD_V9D8,"Villa ""Los Migueles""",21.058939,-89.693893,,"garden,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJ10r04Ep1Vo8RtELBzdVwbkc,Fabrica Arte en Cantera,21.063336,-89.6892378,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJmeEppRN1Vo8RfCBG_PiVGLU,Hacienda San Antonio Hool,21.0657057,-89.6749921,,"hotel,lodging,event_venue,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJZ7AlZch1Vo8RAcx9U2D12_c,Residencial Habitare,21.072941,-89.670712,,"real_estate_agency,service,point_of_interest,establishment",False,LOVELY NAILS,,Salones y clínicas de belleza y peluquerías,LAS AMERICAS,41.666666666666664,137.5,True,opus,alta,"Residencial Habitare es fraccionamiento; Lovely Nails es salón de belleza. Sin relación, >130m.",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJTfK9kEN1Vo8RiKFxYg6dMkU,Humo pizzería,21.070677600000003,-89.6674884,,"pizza_restaurant,restaurant,food,point_of_interest,establishment",False,REPARACION DE ROPA,,Reparación y mantenimiento de otros artículos para el hogar y personales,LAS AMERICAS,43.47826086956522,114.4,True,opus,alta,Humo Pizzería es restaurante de pizza; Reparación de Ropa es taller de costura. Giros y nombres completamente distintos.,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJfcV3bgB1Vo8RXY4NUI-VMrg,Bodega Aurrerá Express Las Américas,21.0735356,-89.66723410000002,,"grocery_store,food_store,store,food,point_of_interest,establishment",False,LOS HUARACHES DE LAS AMERICAS,,Restaurantes con servicio de preparación de antojitos,LAS AMERICAS,65.21739130434783,148.3,True,opus,alta,"Bodega Aurrerá (supermercado) vs restaurante de antojitos, nombres y giros distintos, distancia >100m",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJFZJ5Rgl1Vo8RbEd2MOLYiJI,Salón de Eventos Los Olivos Mérida,21.062354499999998,-89.6667903,,"event_venue,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJy4NU8nUIVhERYulevbjb7BE,Colegio Árcole,21.0653302,-89.67527520000002,,"school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJnzTzA0B1Vo8RcoV3Yx5bMfM,MITZA- PLANTA BLOCKERA,21.069870899999998,-89.6815464,,"building_materials_store,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJ13_Aqhl1Vo8RwvNJJW-MG6Q,Campo Deportivo Dzityá,21.054775199999998,-89.67920579999999,,"athletic_field,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJiXeXTM51Vo8RV-_87Q0r4MI,KANTERA DZITYA,21.063438299999998,-89.6504475,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJudhkVhx1Vo8R2F8tIRujJ-w,Las Américas Park,21.068808,-89.65404840000001,,"city_park,park,point_of_interest,establishment",False,ESCUELAS LARA DE TAEKWONDO,,Escuelas de deporte del sector privado,LAS AMERICAS,58.82352941176471,98.0,True,opus,alta,"Parque público vs escuela de taekwondo, tipos de establecimiento distintos",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJlVF5Cfp1Vo8R4-BXtcTZjAo,Domino's Pizza,21.069314000000002,-89.6564135,,"pizza_restaurant,pizza_delivery,meal_takeaway,fast_food_restaurant,meal_delivery,food_delivery,restaurant,food,point_of_interest,establishment",False,FARMACIA DEL BAZAR FRACCIONAMIENTO LAS AMERICAS,MEDICAMENTOS POPULARES DEL BAZAR SA DE CV,Farmacias sin minisúper,LAS AMERICAS,50.0,30.9,True,opus,alta,"Domino's Pizza (cadena de pizzas) vs farmacia, nombres y giros completamente distintos",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJJa-W6WV1Vo8RupiDDWIBSXI,Los Mariscos de Chichí Las Américas,21.0776613,-89.65930829999999,,"restaurant,food,point_of_interest,establishment",False,COLEGIO MERAKI,,Escuelas de educación preescolar del sector privado,LAS AMERICAS,54.54545454545454,67.7,True,opus,alta,"Marisquería vs colegio preescolar, nombres y giros completamente distintos",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJY-ltGEp1Vo8R3au5ctNWnE8,Wendy's Mérida - Xcanatún,21.074465699999998,-89.634081,,"fast_food_restaurant,restaurant,food,point_of_interest,establishment",False,AKI XCANATUN,SUPER SAN FRANCISCO DE ASIS SA DE CV,Comercio al por menor en supermercados,XCANATUN,76.19047619047619,10.9,True,opus,alta,"Wendy's es cadena de hamburguesas, Aki Xcanatún es supermercado (Super San Francisco de Asís), giros distintos aunque estén cerca (11m, probablemente en misma plaza)",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJW2agDMV1Vo8RqygFIc3fyH8,Campocielo Privada Residencial,21.0591431,-89.63809839999999,,"housing_complex,service,point_of_interest,establishment",False,MULTICAMPERS,COMERCIALIZADORA VERDE SA DE CV,"Alquiler de autobuses, minibuses y remolques sin chofer",DZITYA POLIGONO CHUBURNA,55.81395348837209,146.1,True,opus,alta,"Privada residencial vs empresa de alquiler de vehículos, tipos completamente distintos",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJvSq3awB1Vo8R7QV1rh6X9_s,BYD Mérida,21.0682188,-89.63463929999999,,"car_dealer,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJjwTAid51Vo8Rz7lFKRWnVmM,Privada Amidanah,21.0667691,-89.6295209,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJTeAWdrh1Vo8RhjsA4443AMc,Residencial Xotic,21.0597399,-89.6440444,,"condominium_complex,service,point_of_interest,establishment",False,POKESHITO,GHOSTCOOKINGCOMPANY SC DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,LAS AMERICAS,46.15384615384615,137.0,True,opus,alta,"Residencial (fraccionamiento) vs restaurante, tipos completamente distintos, distancia >100m",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJ_____2t2Vo8Rgp-aBF8ap9I,Monné,21.054325799999997,-89.6138792,,"apartment_building,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJoxhXTJp3Vo8RL_sExxojujc,Privada Las Fincas.,21.066064200000003,-89.60283109999999,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJKcidch53Vo8RA2bOJuxWrQQ,LUA DEPARTAMENTOS,21.067135099999998,-89.5971577,,"apartment_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJO86qqep3Vo8RBgyyd9FH17A,RESIDENCIAL SAO,21.0674048,-89.5964334,,"housing_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJ1aec3Wh2Vo8R07VK8YV1fkg,Solasta Privada Residencial,21.059217900000004,-89.61022410000001,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJhfIYuU92Vo8RSMD3n4X9vqQ,Sports World Cabo Norte,21.0587685,-89.5952635,,"gym,sports_activity_location,health,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJJ_4HMgB3Vo8RliD7SRatEfU,AMADA MIA BISTRO CAFÉ TEMOZÓN,21.054252599999998,-89.6133844,,"family_restaurant,restaurant,food,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJY6K6bVp2Vo8R5V-ySRn1wtE,Manantiales de Cocoyoles,21.053257,-89.5976036,,"service,point_of_interest,establishment",False,MERIDENTAL MEDICO DENTAL,MERIDENTAL SA DE CV,Consultorios dentales del sector privado,SANTA GERTRUDIZ COPO,52.63157894736843,140.4,True,opus,alta,"Manantiales de Cocoyoles es un fraccionamiento residencial, no un consultorio dental. Nombres completamente distintos y distancia >100m.",Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJzRuTnXl3Vo8R3zedtrJX-b0,Arietta,21.0566957,-89.5909915,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJ8y4GZUF3Vo8RW9SgDa1Um04,Soluna,21.074853599999997,-89.5876445,,"housing_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJM5Pcs0t3Vo8R1ktNKikKAIY,"Cabo Norte, Circuito Boreta",21.057012,-89.59012,,"housing_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJZyFcOHZ3Vo8R_7h-hxRZI74,Corazon de Tierra,21.0734638,-89.6016921,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJ0y5uVlZ2Vo8R05JUtft9DCs,Algarrobos 64,21.051262899999998,-89.5937939,,"apartment_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJtUsIbFB2Vo8RB_qdUqeDf7A,Cinépolis La Isla Mérida (C272),21.056972,-89.59610239999999,,"movie_theater,point_of_interest,establishment",False,ZARA HOME LA ISLA MERIDA,ZARA HOME MEXICO SA DE CV,Comercio al por menor de blancos,TEMOZON NORTE,62.5,93.9,True,opus,alta,"Cinépolis es un cine, Zara Home es tienda de blancos. Están en el mismo centro comercial La Isla pero son establecimientos distintos.",Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJk5kfoBB3Vo8RF_qCGegiTtw,Privada Botánico,21.066342,-89.5509893,,"service,point_of_interest,establishment",False,CAFETERIA CAFE MIO,,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",VEGA DEL MAYAB,50.0,80.1,True,opus,alta,"Privada Botánico es un fraccionamiento residencial, no una cafetería. Nombres sin relación.",,,
places/ChIJKZeKeu53Vo8RUWb6MA47W2U,IDILIA Residencial,21.0708961,-89.55210860000001,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,,,
places/ChIJE9pgHIbXVY8RMdWcWaSHkfc,Entre Parques,21.0677822,-89.5553802,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,,,
places/ChIJD9n5h5p3Vo8REb3psBBu1ts,Campo Scout - Gertrudis Rosado,21.056701099999998,-89.561542,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJYX_ts753Vo8Rr2KFY4aSmQ4,VARENA Living,21.0510686,-89.5697955,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJzz1Cx4R3Vo8Rz5D0O_OIo6A,Morabela,21.0514519,-89.5786255,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJkU53KQR3Vo8Rc7UUPXnOps0,ALMA Residencial,21.0567445,-89.5526167,,"real_estate_agency,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJPbAedPB3Vo8RAZwmWjqVx5g,"Club de tiro "" Las Aguilas"" y Club Arqueros del Mayab",21.080935999999998,-89.55773889999999,,"association_or_organization,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,,,
places/ChIJH4H63ax3Vo8RrQ6oaGuAQyM,Lum Terra,21.0497715,-89.5611361,,"housing_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJMVCfkrZ3Vo8RIRHk48XMHb0,Privada Antara,21.0529056,-89.5740055,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJ94O8zL93Vo8RkkpJZwq1HYc,Hacienda Tixcuytun,21.0664353,-89.56948539999999,,"museum,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJg5RtNqB3Vo8RyYMqVboeCZ0,Green Pets Resort,21.054101799999998,-89.5601727,,"spa,pet_care,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJdd5NlOZ5Vo8RHRRheog8sBE,Aldoria Residencial,21.0688925,-89.54253279999999,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,,,
places/ChIJkZnbaTF4Vo8Rxi-Yfv2NtTM,PRIVADA SAN NICOLAS,21.0523626,-89.5368077,,"corporate_office,point_of_interest,establishment",False,COOL KIDS CONKAL,,Guarderías del sector privado,TULIPANES,45.714285714285715,94.6,True,opus,alta,"Privada San Nicolás es un fraccionamiento residencial, Cool Kids es una guardería. Establecimientos distintos.",Conkal / Jardines de Conkal / Kantoyna (+8 más),97345,
places/ChIJFQVeGDh4Vo8RthyxJ7fUdDY,Privada Palmas Real,21.0581525,-89.53223249999999,,"service,point_of_interest,establishment",False,JEMAS,,Comercio al por menor de frutas y verduras frescas,CONKAL,60.0,124.7,True,opus,alta,"Privada Palmas Real es un fraccionamiento residencial, JEMAS es una frutería. Distancia >100m y sin relación.",Conkal / Jardines de Conkal / Kantoyna (+8 más),97345,
places/ChIJ-Zh5NgB5Vo8RtIVMlLz_mOU,Ukum Privada Residencial,21.0632217,-89.5442595,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Conkal / Jardines de Conkal / Kantoyna (+8 más),97345,
places/ChIJTVf9YSx4Vo8Rfc2t-iUDSxQ,"Fraccionamiento Altavista, Merida",21.048724399999998,-89.5450697,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Algarrobos Desarrollo Residencial / Altavista / Bogdan (+16 más),97305,
places/ChIJm6itCQl5Vo8R8SmgexX63vM,SILVESTA PRIVADA RESIDENCIAL,21.0819042,-89.54099049999999,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,,,
places/ChIJ67xhI495Vo8RZPEjLyU1TRs,Jardines de Santa Cruz,21.063585099999997,-89.5369889,,"general_contractor,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Conkal / Jardines de Conkal / Kantoyna (+8 más),97345,
places/ChIJK33QQDd4Vo8R2MS_7AklXrI,Conkal 68 Residencial,21.056359500000003,-89.5348427,,"service,point_of_interest,establishment",False,FENIXCOM,COMERCIALIZADORA Y SERVICIOS LOGISTICOS PHOENIX SA DE CV,Otros servicios de intermediación para el transporte de carga,CONKAL,46.666666666666664,61.1,True,opus,alta,"Conkal 68 Residencial es un fraccionamiento, FENIXCOM es una empresa de logística. Establecimientos distintos.",Conkal / Jardines de Conkal / Kantoyna (+8 más),97345,
places/ChIJpTAv6zp5Vo8R-nVy7PG_AfM,Privada Guayacán,21.059885299999998,-89.52444650000001,,"condominium_complex,service,point_of_interest,establishment",False,BAITUNA,,Restaurantes que preparan otro tipo de alimentos para llevar,CONKAL,42.85714285714286,39.0,True,opus,alta,"Privada Guayacán es un fraccionamiento residencial, BAITUNA es un restaurante. Establecimientos distintos.",Conkal / Jardines de Conkal / Kantoyna (+8 más),97345,
places/ChIJSeAzHQB1Vo8RzxTuef5l7Ag,Las Americas VI,21.090377699999998,-89.6672837,,"campground,lodging,point_of_interest,establishment",False,OXXO SUC 50GL8 KINICH CUN,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,LAS AMERICAS II,53.333333333333336,144.0,True,opus,alta,"Las Américas VI es un fraccionamiento, OXXO es tienda de conveniencia. Distancia >100m y establecimientos distintos.",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJA-aiPwB1Vo8R15DePPm9rr4,Bodega Aurrerá Express Las Américas Komchen 994,21.0894139,-89.66830329999999,,"shopping_mall,point_of_interest,establishment",False,OXXO SUC 50GL8 KINICH CUN,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,LAS AMERICAS II,42.85714285714286,57.8,True,opus,alta,"Bodega Aurrerá Express es una tienda de autoservicio de Walmart, OXXO es de FEMSA. Son cadenas y establecimientos completamente distintos.",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJy7CDibV1Vo8Rr7ezJujV2Wg,Residencial Habitare etapa II,21.073907,-89.67042520000001,,"service,point_of_interest,establishment",False,LOVELY NAILS,,Salones y clínicas de belleza y peluquerías,LAS AMERICAS,41.666666666666664,123.0,True,opus,alta,"Residencial Habitare es un fraccionamiento, Lovely Nails es un salón de belleza. Distancia >100m y sin relación.",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJU3H9XNZ1Vo8RzW7bingmVfs,Americas 6 Etapa 2,21.0887185,-89.6697272,,"park,point_of_interest,establishment",False,TIENDA NUKY,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",LAS AMERICAS VI,35.29411764705882,111.9,True,opus,alta,"Americas 6 Etapa 2 es un fraccionamiento residencial, no una tienda de abarrotes; nombres sin relación y 112m",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJuRQFC3x1Vo8R0gaS_zItZ40,Americas 6,21.0869799,-89.66966450000001,,"housing_complex,service,point_of_interest,establishment",False,SAN RAFAEL,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",LAS AMERICAS VI,37.5,140.5,True,opus,alta,"Americas 6 es un fraccionamiento residencial, San Rafael es una tienda de abarrotes; sin relación y 140m",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJ_ULWoK51Vo8R2RuhKFbeRAU,PC Revolution,21.087739199999998,-89.6711801,,"point_of_interest,establishment",False,TIENDA NUKY,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",LAS AMERICAS VI,40.0,79.4,True,opus,alta,"PC Revolution es un negocio de computadoras, Tienda Nuky es abarrotes; giros y nombres completamente diferentes",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJEWRYNSN1Vo8RkmC-zwLW0gU,Vía Verde Habitaré Park,21.0711889,-89.67087219999999,,"park,point_of_interest,establishment",False,GUINADO,,Purificación y embotellado de agua,LAS AMERICAS,28.57142857142857,139.1,True,opus,alta,"Vía Verde Habitaré Park es un desarrollo residencial/parque, Guinado es purificadora de agua; sin relación y 139m",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJfYBM83J1Vo8RqeBxbco-8rc,Amistad Park,21.072107799999998,-89.6710324,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJD5LdC611Vo8RHk2ybzg75ho,Patrizio Hair Studio,21.0867236,-89.6652943,,"beauty_salon,service,point_of_interest,establishment",False,PEEK TUN,,Servicios veterinarios para mascotas prestados por el sector privado,LAS AMERICAS II,40.0,38.2,True,opus,alta,"Patrizio Hair Studio es estética/peluquería, Peek Tun es veterinaria; giros completamente diferentes",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
